order_id,order_date_raw,category_raw,product_id,channel,quantity,unit_price,amount_raw
S00377,06.10.2025, аксесуари ,P048,wholesale,2,1577.39,3154.78
S00378,14.10.2025,Одяг,P010,online,3,477.35,"1432,05"
S00379,2024-02-16,Ноутбуки,P073,online,5,22941.18,114705.90 грн
S00380,05.08.2025,ОДЯГ,P055,retail,1,1856.07,1 856.07
S00381,2025-03-13,одяг,P030,online,4,1991.75,7 967.00
S00382,2025-11-18,Побутова техніка,P039,online,4,16278.89,"65115,56"
S00383,2024-12-30,Ноутбуки,P026,retail,4,32258.90,129 035.60
S00384,2024-04-10,одяг,P045,online,1,1153.80,"-1153,80"
S00385,04.12.2025,Ноутбуки,P062,retail,1,25341.70,25341.70 грн
S00386,27.05.2024,Ноутбуки,P046,retail,4,15213.64,60854.56
S00387,02.01.2024,Ноутбуки,P026,retail,3,31736.07,95208.21
S00388,23.10.2025,СМАРТФОНИ,P052,online,4,3750.56,15002.24
S00389,2024-03-09,Ноутбуки,P031,online,2,29831.55,59663.10
S00390,2024-06-27,Смартфони,P007,online,3,18778.64,56 335.92
S00391,27.10.2024,ноутбуки,P011,online,3,27037.54,"81112,62"
S00392,2025-08-14,ПОБУТОВА ТЕХНІКА,P034,retail,5,10823.20,54 116.00
S00393,2024-05-22, аксесуари ,P028,retail,2,1425.02,"2850,04"
S00394,22.03.2025,НОУТБУКИ,P036,online,1,9555.27,-9555.27
S00395,2025-07-20,Ноутбуки ,P056,online,3,18886.18,56658.54
S00396,26.09.2025,Одяг,P035,retail,2,301.86,603.72
S00397,01.07.2024,Смартфони ,P052,online,1,7981.10,7981.10 грн
S00398,2025-01-27,Ноутбуки ,P026,online,3,13272.78,39818.34 грн
S00399,24.10.2025,Побутова техніка ,P044,wholesale,3,15284.63,45853.89
S00400,29.12.2024,одяг,P020,wholesale,4,1408.97,5635.88
S00401,09.07.2024,Побутова техніка ,P054,online,4,15918.63,"63674,52"
S00402,24.06.2025, ноутбуки ,P051,online,1,15815.64,15815.64
S00403,2025-01-15,Аксесуари,P003,retail,2,283.27,"566,54"
S00404,02.10.2024,смартфони,P007,wholesale,3,10695.37,32 086.11
S00405,2025-12-30,побутова техніка,P054,retail,3,14130.00,42390.00
S00406,2024-04-15,Одяг,P055,retail,3,2769.05,8307.15
S00407,2025-05-11, одяг ,P060,retail,3,2968.01,"8904,03"
S00408,2024-06-27,Одяг,P045,retail,4,1090.21,4360.84
S00409,2025-09-17,АКСЕСУАРИ,P013,retail,5,188.03,940.15
S00410,2025-11-28,Одяг,P010,wholesale,2,2286.07,4572.14
S00411,19.06.2024,АКСЕСУАРИ,P043,retail,2,430.20,"860,40"
S00412,03.11.2024,Аксесуари,P073,online,5,379.13,(1895.65)
S00413,2024-12-02,аксесуари,P043,retail,3,803.57,2410.71
S00414,2025-02-01,Одяг,P025,online,2,379.25,"758,50"
S00415,17.03.2024,Смартфони,P037,retail,1,19852.56,"-19852,56"
S00416,28.09.2024,Побутова техніка,P039,retail,1,5301.88,5301.88
S00417,2024-01-30,Побутова техніка ,P014,retail,3,17762.99,53288.97
S00418,2024-03-05,Аксесуари,P018,retail,1,1237.29,1237.29
S00419,11.11.2025,Смартфони,P007,retail,4,21183.74,84734.96
S00420,15.02.2024, аксесуари ,P074,retail,2,1425.38,2850.76
S00421,01.08.2024, смартфони ,P057,online,2,20134.66,40269.32
S00422,2024-04-04,Смартфони,P052,retail,2,16727.07,33454.14
S00423,01.06.2025,Смартфони,P012,retail,5,4979.65,24898.25
S00424,2025-02-10,Аксесуари,P013,retail,4,1607.48,"6429,92"
S00425,2025-09-25,аксесуари,P033,retail,2,1935.33,3870.66
S00426,2024-06-30,АКСЕСУАРИ,P023,retail,5,1156.91,5 784.55
S00427,2025-08-30,Аксесуари,P028,retail,2,282.06,"564,12"
S00428,2024-07-16,Смартфони ,P037,online,2,10142.02,20284.04
S00429,26.06.2024,Побутова техніка,P014,retail,3,1612.57,"(4837,71)"
S00430,2024-12-30,побутова техніка,P024,online,1,4683.92,4683.92
S00431,2025-01-24,смартфони,P042,online,3,13369.05,40107.15 грн
S00432,19.04.2025,Одяг ,P040,online,4,1470.03,5880.12
S00433,2024-06-17,Побутова техніка,P029,online,4,4911.06,"19644,24"
S00434,14.11.2024,Побутова техніка ,P024,retail,1,4094.98,4 094.98
S00435,28.03.2025,Одяг,P030,retail,4,1337.11,5 348.44
S00436,2024-07-04,Аксесуари ,P008,online,4,198.20,792.80
S00437,19.10.2024, ноутбуки ,P036,online,4,17607.68,70430.72
S00438,2024-05-23,Побутова техніка,P034,wholesale,3,8321.06,24963.18
S00439,2025-06-13,Смартфони,P047,retail,5,9760.32,48801.60
S00440,2024-03-01,Одяг,P005,online,4,336.01,1344.04
S00441,2024-02-25,смартфони,P017,retail,3,18789.30,56367.90 грн
S00442,15.11.2025,Побутова техніка,P004,online,3,10505.58,31516.74
S00443,04.08.2025,Ноутбуки,P006,online,5,20244.38,101221.90
S00444,11.11.2025, побутова техніка ,P059,wholesale,5,4997.99,"24989,95"
S00445,2025-08-22,Аксесуари ,P048,retail,3,1704.47,5 113.41
S00446,2025-02-24,Ноутбуки,P036,online,5,22893.90,114 469.50
S00447,20.07.2024,Ноутбуки,P046,wholesale,4,23045.71,92182.84
S00448,11.05.2025,одяг,P060,retail,1,947.59,947.59
S00449,20.08.2024,Аксесуари,P038,retail,1,434.59,434.59
S00450,15.11.2025,ОДЯГ,P068,retail,2,1408.70,2817.40 грн
S00451,2025-06-05,Аксесуари,P013,retail,5,1531.61,"7658,05"
S00452,2025-07-23,Ноутбуки,P056,online,4,34545.25,138181.00
S00453,01.09.2024,АКСЕСУАРИ,P043,retail,5,1209.80,6049.00
S00454,2024-02-26,Смартфони,P017,wholesale,2,4047.83,(8095.66)
S00455,2025-09-03,Аксесуари ,P048,retail,2,1078.05,2 156.10
S00456,2024-12-23,Аксесуари ,P033,retail,4,896.07,3 584.28
S00457,2025-10-08,СМАРТФОНИ,P022,retail,3,3014.47,9043.41 грн
S00458,02.10.2025,Смартфони ,P007,retail,3,16029.99,48089.97
S00459,2024-05-28,Ноутбуки,P051,online,5,20368.65,101843.25
S00460,18.04.2024,смартфони,P037,retail,1,21017.16,21017.16
S00461,2024-10-19,АКСЕСУАРИ,P053,online,3,248.71,746.13
S00462,2024-04-07,ОДЯГ,P015,online,1,379.90,379.90
S00463,09.06.2024,Ноутбуки ,P006,wholesale,1,16386.45,16386.45
S00464,06.09.2025,Побутова техніка,P034,online,1,5073.40,5073.40
S00465,2024-04-02,Побутова техніка,P024,online,1,17775.01,"(17775,01)"
S00466,2024-08-24,Смартфони ,P012,retail,3,19793.03,"59379,09"
S00467,2024-05-10,Побутова техніка,P009,retail,4,19897.03,79588.12
S00468,26.03.2025,НОУТБУКИ,P021,online,5,10799.07,53995.35
S00469,22.11.2025,Одяг,P045,online,1,2679.28,2 679.28
S00470,2025-10-20,побутова техніка,P004,retail,1,16558.26,"16558,26"
S00471,2025-10-05, ноутбуки ,P046,online,5,27888.09,139440.45
S00472,2025-09-10,Одяг,P020,online,4,2332.47,9329.88
S00473,17.08.2024,одяг,P050,wholesale,1,584.89,584.89 грн
S00474,2024-02-13,Побутова техніка,P039,online,5,19873.64,99368.20
S00475,2025-12-17,Одяг,P035,retail,2,2529.40,5058.80
S00476,17.04.2025,Ноутбуки ,P006,retail,4,21105.24,"84420,96"
S00477,2024-05-02,Ноутбуки,P056,retail,3,27095.27,81285.81
S00478,07.12.2025,одяг,P040,online,4,2764.39,"11057,56"
S00479,22.03.2024,одяг,P015,retail,2,1208.01,2 416.02
S00480,2024-09-03,НОУТБУКИ,P021,online,4,8819.99,35279.96
S00481,23.09.2024,Смартфони ,P047,online,4,8746.09,34984.36
S00482,26.10.2025,побутова техніка,P014,retail,4,8954.80,35819.20
S00483,2024-08-29,Одяг,P010,retail,4,1094.41,4377.64
S00484,2024-10-02,Аксесуари ,P053,online,4,725.97,"2903,88"
S00485,12.10.2025, одяг ,P055,online,4,2589.20,10356.80
S00486,2024-01-17,АКСЕСУАРИ,P008,online,5,1489.05,"7445,25"
S00487,18.03.2024,Аксесуари,P043,retail,5,840.01,4200.05
S00488,2025-06-12,ОДЯГ,P015,retail,5,800.68,4003.40
S00489,2024-12-23,СМАРТФОНИ,P074,online,2,5676.26,"11352,52"
S00490,2025-10-23,Ноутбуки ,P001,retail,4,22352.39,"89409,56"
S00491,2024-09-03,Аксесуари,P033,online,2,1832.64,3665.28
S00492,2025-01-09,Побутова техніка ,P074,retail,5,5075.36,25376.80
S00493,28.10.2025,АКСЕСУАРИ,P003,retail,4,1799.29,7197.16
S00494,05.02.2025,Одяг,P063,retail,1,1644.74,1644.74
S00495,02.10.2024,НОУТБУКИ,P056,online,4,24110.94,96 443.76
S00496,2024-03-16,Ноутбуки ,P036,online,1,22971.24,"22971,24"
S00497,19.04.2024,Одяг,P069,retail,4,408.91,"1635,64"
S00498,2025-11-15,СМАРТФОНИ,P052,retail,4,8167.43,32669.72
S00499,05.12.2024,Аксесуари,P033,retail,3,263.66,790.98
S00500,18.07.2025,смартфони,P032,online,2,21349.55,42699.10
S00501,24.03.2024,Смартфони,P012,retail,3,24019.19,72057.57
S00502,11.03.2025,ноутбуки,P071,wholesale,2,34201.28,68402.56
S00503,06.11.2024,одяг,P050,online,1,2505.56,"-2505,56"
S00504,2025-11-13,смартфони,P042,retail,2,7678.77,"15357,54"
S00505,28.02.2024,Одяг,P005,wholesale,1,832.83,832.83
S00506,2024-03-07,Смартфони,P037,retail,2,16073.56,(32147.12)
S00507,2025-11-16,Смартфони,P002,retail,4,10843.03,43372.12
S00508,12.11.2024,побутова техніка,P029,online,2,5912.43,11 824.86
S00509,2025-06-10,Смартфони,P042,online,5,9074.57,45372.85
S00510,2025-08-31,Ноутбуки,P011,online,3,10908.93,32726.79
S00511,2025-02-20,СМАРТФОНИ,P032,online,5,17355.86,86779.30
S00512,23.03.2025,Побутова техніка,P039,online,5,18908.02,-94 540.10
S00513,2025-06-15,Аксесуари,P008,online,4,1432.73,5730.92
S00514,29.03.2024,ноутбуки,P041,retail,3,26986.44,80 959.32
S00515,2024-06-21,смартфони,P037,retail,4,11859.43,"47437,72"
S00516,18.01.2025, одяг ,P060,online,4,2558.56,-10234.24
S00517,28.08.2024,Ноутбуки ,P056,online,5,13260.52,"66302,60"
S00518,06.12.2025,Смартфони,P037,retail,1,5691.51,-5691.51
S00519,2025-02-20,Одяг,P055,online,2,1919.37,3 838.74
S00520,2024-06-27, аксесуари ,P061,online,5,160.93,804.65
S00521,2024-07-30,одяг,P040,wholesale,1,668.23,668.23
S00522,2025-01-19,смартфони,P032,retail,4,7075.11,28300.44
S00523,01.02.2024,СМАРТФОНИ,P032,retail,4,20224.28,80897.12
S00524,28.07.2024,Ноутбуки ,P041,retail,3,20887.20,62661.60
S00525,29.12.2025,Побутова техніка ,P019,retail,1,2914.41,"2914,41"
S00526,17.11.2024, аксесуари ,P038,online,3,1639.37,"4918,11"
S00527,2024-07-17,Ноутбуки,P041,wholesale,3,14909.99,44729.97 грн
S00528,28.07.2024,одяг,P055,retail,2,554.62,"1109,24"
S00529,02.12.2024,Побутова техніка,P049,retail,2,15961.64,(31923.28)
S00530,15.05.2025,одяг,P055,online,2,2391.07,4782.14
S00531,01.08.2024,ПОБУТОВА ТЕХНІКА,P029,wholesale,3,5916.12,17748.36 грн
S00532,2025-02-27,ОДЯГ,P030,online,2,2097.40,4194.80
S00533,2025-02-02,АКСЕСУАРИ,P028,retail,4,1572.98,6291.92
S00534,26.12.2024, побутова техніка ,P009,online,2,3122.14,6244.28
S00535,2025-09-08,Смартфони,P017,retail,5,7669.87,38349.35 грн
S00536,02.08.2025,одяг,P005,online,2,466.23,"932,46"
S00537,08.08.2024,Ноутбуки ,P001,retail,5,13649.00,"68245,00"
S00538,2025-02-21,аксесуари,P058,retail,1,1939.03,1939.03
S00539,14.05.2024,смартфони,P075,online,1,10381.72,10381.72
S00540,2025-10-03, ноутбуки ,P016,retail,5,19087.79,95438.95
S00541,06.08.2024,Смартфони ,P052,retail,2,14291.68,"28583,36"
S00542,2025-07-22,Побутова техніка,P059,retail,2,5876.06,11752.12
S00543,2025-04-11, побутова техніка ,P044,retail,1,2392.83,"2392,83"
S00544,15.08.2024,смартфони,P047,retail,5,7164.13,"35820,65"
S00545,2024-09-16,Смартфони ,P037,retail,4,12200.59,48 802.36
S00546,16.05.2025,побутова техніка,P044,retail,3,4668.79,14006.37
S00547,2025-08-10,Аксесуари ,P003,retail,4,1192.06,4768.24
S00548,2024-08-08,смартфони,P017,wholesale,2,8020.93,"16041,86"
S00549,2025-10-11,Смартфони ,P063,wholesale,4,14235.09,"56940,36"
S00550,27.05.2025,ноутбуки,P021,retail,3,33285.75,99857.25
S00551,20.01.2024,смартфони,P067,retail,5,11352.32,56761.60
S00552,24.04.2024, смартфони ,P027,online,5,6122.44,(30612.20)
S00553,05.09.2025,Смартфони,P007,online,4,18807.46,75229.84 грн
S00554,14.04.2024,Аксесуари,P028,retail,1,1010.45,1010.45
S00555,2025-04-14,СМАРТФОНИ,P057,retail,1,6860.61,6860.61 грн
S00556,2024-05-29,Одяг,P020,online,2,2303.28,"4606,56"
S00557,07.11.2025,Одяг ,P015,online,5,2067.36,"10336,80"
S00558,16.06.2025,Одяг,P055,online,3,1912.19,"-5736,57"
S00559,2024-04-14,Одяг ,P025,retail,2,1921.59,3843.18
S00560,22.03.2025,Побутова техніка ,P059,online,5,9295.98,46 479.90
S00561,2025-08-17,Одяг,P005,online,2,465.69,931.38 грн
S00562,2024-06-24,одяг,P060,online,3,341.35,1024.05
S00563,31.03.2024,Одяг,P015,retail,1,2018.58,2018.58
S00564,2024-11-06,Аксесуари,P018,retail,3,1751.24,5253.72 грн
S00565,07.07.2025,аксесуари,P018,retail,3,214.10,642.30
S00566,13.03.2024,Побутова техніка,P049,online,5,15526.77,77633.85
S00567,2024-08-26,НОУТБУКИ,P021,retail,4,8161.38,32645.52
S00568,17.09.2024,смартфони,P052,retail,2,20012.17,40024.34
S00569,2025-03-21,Смартфони ,P057,retail,1,12304.99,12304.99
S00570,2024-09-05,Смартфони,P022,wholesale,3,7160.10,21 480.30
S00571,27.06.2024, ноутбуки ,P016,retail,3,14307.87,42 923.61
S00572,09.05.2025,Ноутбуки,P073,online,2,33288.82,66577.64
S00573,25.10.2025, аксесуари ,P072,online,1,1904.08,1904.08
S00574,24.12.2025,Побутова техніка ,P065,retail,1,17139.12,17139.12
S00575,2025-02-15,Аксесуари,P058,online,2,1060.90,"2121,80"
S00576,2024-09-01,Побутова техніка ,P054,retail,4,8287.69,33150.76
S00577,21.08.2024,ОДЯГ,P060,retail,4,676.48,"2705,92"
S00578,2025-06-16,Побутова техніка,P024,retail,4,2289.71,"9158,84"
S00579,22.09.2025,Ноутбуки,P016,retail,3,8346.14,25038.42
S00580,2025-02-13,Аксесуари ,P018,retail,3,1480.77,4442.31
S00581,2024-11-15,СМАРТФОНИ,P007,retail,4,10412.60,"41650,40"
S00582,28.01.2024,Смартфони ,P066,online,2,8202.93,16405.86
S00583,24.07.2025,Одяг,P045,online,5,2872.21,14361.05
S00584,2025-04-23,Одяг,P067,wholesale,5,330.17,1650.85
S00585,29.10.2025,смартфони,P007,retail,4,22388.88,"89555,52"
S00586,15.02.2024,Ноутбуки,P016,retail,3,12502.23,37506.69
S00587,2025-09-13,Одяг,P040,retail,3,2381.34,7144.02
S00588,2024-02-26,АКСЕСУАРИ,P018,wholesale,3,406.74,1 220.22
S00589,2024-11-26,Ноутбуки ,P031,retail,5,11660.03,"58300,15"
S00590,2025-01-23,Одяг ,P020,online,5,2662.93,13314.65 грн
S00591,2024-02-09,одяг,P055,retail,2,1363.72,2727.44
S00592,30.10.2025,побутова техніка,P019,online,4,11889.02,"-47556,08"
S00593,2024-06-07,ОДЯГ,P045,online,2,2998.22,5996.44
S00594,08.04.2025,Аксесуари ,P023,online,3,428.61,"1285,83"
S00595,04.05.2024,ноутбуки,P036,wholesale,3,22032.44,66097.32
S00596,2025-08-25,Аксесуари,P018,retail,3,747.30,(2241.90)
S00597,2024-10-12,Ноутбуки,P056,online,3,29941.46,89824.38
S00598,02.05.2025,АКСЕСУАРИ,P013,wholesale,5,1702.08,8 510.40
S00599,2024-08-11, аксесуари ,P048,online,5,1440.60,(7203.00 грн)
S00600,07.05.2024,Побутова техніка,P029,retail,5,6289.27,"31446,35"
S00601,21.09.2025, смартфони ,P042,online,2,5226.89,10453.78
S00602,01.06.2025, аксесуари ,P008,retail,2,1030.89,2061.78 грн
S00603,2024-06-17,Побутова техніка,P054,retail,2,18217.09,36434.18 грн
S00604,02.09.2024,Ноутбуки,P036,retail,4,29873.90,119495.60 грн
S00605,2024-10-07,Смартфони ,P057,wholesale,2,15185.19,30370.38 грн
S00606,2024-05-15,Одяг,P025,online,1,1914.08,1914.08 грн
S00607,2024-06-20,Аксесуари ,P003,retail,4,602.41,2409.64
S00608,2024-06-01,Побутова техніка,P004,retail,1,9735.16,9 735.16
S00609,04.12.2025,Одяг ,P035,retail,2,907.32,"1814,64"
S00610,2025-02-16, смартфони ,P027,wholesale,1,5490.23,5490.23
S00611,19.05.2025,Смартфони,P037,wholesale,3,9170.50,"27511,50"
S00612,18.03.2025,ОДЯГ,P040,wholesale,5,2371.62,11858.10
S00613,2024-02-21,Ноутбуки,P041,retail,1,8672.87,8672.87
S00614,2025-12-04,СМАРТФОНИ,P012,retail,3,17647.91,52943.73
S00615,19.11.2024,Побутова техніка,P054,online,3,4963.81,14 891.43
S00616,09.06.2025,Смартфони,P032,retail,3,18694.05,"56082,15"
S00617,07.06.2025,Смартфони,P057,online,3,10340.85,31022.55
S00618,2025-11-11, одяг ,P025,wholesale,2,2716.32,5432.64
S00619,25.12.2025,Одяг ,P005,online,5,1066.54,"5332,70"
S00620,31.10.2024,побутова техніка,P024,retail,1,6130.28,6 130.28
S00621,2025-03-21,Побутова техніка,P029,online,1,1605.40,1605.40
S00622,16.04.2025,Смартфони,P064,online,4,22391.63,89 566.52
S00623,2025-06-08,Ноутбуки,P001,online,4,12238.09,48 952.36
S00624,2025-05-16,Ноутбуки,P046,retail,1,32586.79,32586.79
S00625,27.03.2024,ноутбуки,P031,retail,2,28599.55,57199.10
S00626,2024-12-23,НОУТБУКИ,P041,wholesale,1,14705.58,14705.58
S00627,28.03.2024, ноутбуки ,P026,online,3,9925.80,29777.40
S00628,2024-02-12,побутова техніка,P009,online,2,18361.00,36 722.00
S00629,2024-09-11,побутова техніка,P029,retail,3,16382.16,"49146,48"
S00630,2024-12-21,Смартфони ,P017,retail,3,19472.14,58416.42
S00631,09.01.2024,Ноутбуки ,P046,online,2,16622.23,33244.46
S00632,2025-04-15,СМАРТФОНИ,P027,wholesale,5,14361.24,71806.20 грн
S00633,2025-03-29,аксесуари,P038,retail,4,186.46,745.84
S00634,2024-04-20,Побутова техніка,P034,online,1,17474.71,"17474,71"
S00635,2024-07-29,ОДЯГ,P055,online,1,1189.77,1189.77
S00636,2024-07-10,Аксесуари ,P023,wholesale,1,903.87,903.87
S00637,2025-01-03,Побутова техніка,P014,online,4,7073.74,28294.96
S00638,03.01.2024,НОУТБУКИ,P001,wholesale,2,21728.29,43456.58
S00639,2025-02-16,Побутова техніка,P049,retail,2,11470.78,22 941.56
S00640,05.02.2024,Ноутбуки,P031,online,1,10061.04,10061.04
S00641,08.06.2024,Смартфони,P002,retail,5,5612.61,(28 063.05)
S00642,12.06.2025, аксесуари ,P023,online,4,139.44,"557,76"
S00643,2024-10-14,Одяг,P040,retail,1,1376.62,1376.62
S00644,2024-06-18,смартфони,P037,online,2,17607.69,35 215.38
